date,company_code,is_copied,last_published,changes_24h,changes_7d,added_24h,removed_24h,added_7d,removed_7d,contributors_7d,contributors_all_time,changes_1y,added_1y,removed_1y,stars,copy,watchers,market_cap_rank,price_share_usd,market_cap_usd,parsed_language
1/28/2018,NVE,1,120.0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,15,7.10835,3255295358.0,14
1/28/2018,CZE,0,8160.0,0,0,0,0,0,0,0,5,64,0,0,2,6,7,27,460.146,1450532615.0,10
1/29/2018,CBT,0,9.0,0,2,0,0,1832,0,2,100,258,57758,18695,1921,1092,462,1,11527.7,194000000000.0,10
1/29/2018,HBC,0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1697.4,28749691283.0,14
1/29/2018,GBT,0,144.0,0,0,0,0,0,0,0,1,7,0,0,1,3,1,18,188.205,3160298101.0,14
1/29/2018,NBC,0,24.0,0,0,0,0,0,0,0,4,0,829585,244288,364,4401,133,29,0.00733873,1348073988.0,1
1/29/2018,AAD,0,120.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.64719,16779740781.0,8
1/29/2018,HDA,1,1536.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,797.701,6258968483.0,0
1/29/2018,SEO,1,96.0,0,0,0,0,0,0,0,6,32,0,0,19,17,20,9,14.6466,9279759192.0,1
1/29/2018,HET,0,24.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,1207.62,117000000000.0,14
1/29/2018,CET,0,360.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,32.1936,3202012865.0,5
1/29/2018,XIC,0,4800.0,0,0,0,0,0,0,0,0,22,0,0,0,15,3,15,9.03236,3432703292.0,10
1/29/2018,AMI,0,120.0,0,0,0,0,0,0,0,11,97,23070,6447,72,49,18,11,2.47531,6880199105.0,7
1/29/2018,KLS,0,4776.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,21,22.9272,2693775422.0,8
1/29/2018,CLT,1,1848.0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,8,186.17,10233547668.0,7
1/29/2018,RXM,0,24.0,0,0,0,0,0,0,0,8,127,1062781,376273,19,9,13,13,328.243,5139561715.0,0
1/29/2018,MXE,1,2976.0,0,0,0,0,0,0,0,100,0,0,0,1,0,12,10,0.9738,8764199999.0,12
1/29/2018,ONE,0,48.0,0,15,0,0,690,289,8,70,270,100531,29824,126,169,35,7,158.277,10288005000.0,2
1/29/2018,GOM,1,1608.0,0,0,0,0,0,0,0,100,7,0,0,3,0,23,24,16.6723,1701284036.0,11
1/29/2018,TPP,0,144.0,0,0,0,0,0,0,0,1,3,0,0,0,0,11,20,72.9404,2699088523.0,14
1/29/2018,MQT,1,120.0,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,16,44.9544,3319512375.0,0
1/29/2018,BXR,0,1.0,0,14,0,0,2038,224,8,26,0,547617,368339,1533,272,222,22,19.0867,2543270122.0,1
1/29/2018,PXR,0,120.0,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,1.36736,52970354314.0,6
1/29/2018,CSC,1,7344.0,0,0,0,0,0,0,0,98,14,0,0,2,2,7,28,0.0441901,1387398839.0,5
1/29/2018,MST,0,144.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,25,6.13399,1518731585.0,14
1/29/2018,MXL,0,18960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.619194,11063808722.0,14
1/29/2018,TST,1,456.0,0,0,0,0,0,0,0,2,0,0,0,3,1,3,27,14.1576,1397625902.0,12
1/29/2018,XTR,0,0.75,1,28,80,65,2525,25016,6,23,323,76155,62766,955,199,287,14,0.0644273,4235978521.0,7
1/29/2018,NVE,1,144.0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,19,6.60455,3028770774.0,14
1/29/2018,CZE,0,8184.0,0,0,0,0,0,0,0,5,64,0,0,2,6,7,26,462.387,1460897277.0,10
1/30/2018,CBT,0,1.0,0,0,0,0,0,0,0,100,257,57758,18695,1927,1092,461,1,11056.1,186000000000.0,10
1/30/2018,HBC,0,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1630.79,27624583741.0,14
1/30/2018,GBT,0,168.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,18,177.397,2979151749.0,14
1/30/2018,NBC,0,13.0,0,0,0,0,0,0,0,4,9,829585,244288,365,4432,132,29,0.00679393,1248011338.0,1
1/30/2018,AAD,0,144.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.600091,15558601686.0,8
1/30/2018,HDA,1,1560.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,766.735,6017509563.0,0
1/30/2018,SEO,1,120.0,0,0,0,0,0,0,0,6,32,0,0,19,17,20,9,13.4644,8557854825.0,1
1/30/2018,HET,0,48.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,1145.86,111000000000.0,14
1/30/2018,CET,0,384.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,30.9339,3077467920.0,5
1/30/2018,XIC,0,18.0,0,0,0,0,0,0,0,2,22,0,0,1,15,3,15,9.37787,3575266086.0,10
1/30/2018,AMI,0,144.0,0,0,0,0,0,0,0,0,93,23070,6447,72,49,19,11,2.49226,6927312143.0,7
1/30/2018,KLS,0,4800.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,20,22.1362,2601601532.0,8
1/30/2018,CLT,1,1872.0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,8,177.994,9786872496.0,7
1/30/2018,RXM,0,48.0,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,308.675,4834393863.0,0
1/30/2018,MXE,1,3000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.889116,8002043999.0,12
1/30/2018,ONE,0,0.8,5,13,20,8,519,270,5,70,270,0,0,126,170,35,6,166.734,10837710000.0,2
1/30/2018,GOM,1,1632.0,0,0,0,0,0,0,0,100,5,0,0,3,0,23,24,16.9873,1733427440.0,11
1/30/2018,TPP,0,168.0,0,0,0,0,0,0,0,1,3,0,0,0,0,11,21,66.6418,2466014959.0,14
1/30/2018,MQT,1,144.0,0,0,0,0,0,0,0,1,0,24853,9007,0,0,2,16,42.199,3116151565.0,0
1/30/2018,BXR,0,2.0,4,16,81,90,2116,311,7,26,802,547698,368429,1541,272,220,22,18.1167,2414019281.0,1
1/30/2018,PXR,0,144.0,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,1.27902,49548138438.0,6
1/30/2018,CSC,1,7368.0,0,0,0,0,0,0,0,0,13,0,0,2,2,7,28,0.0401974,1262043446.0,5
1/30/2018,MST,0,168.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,27,5.54663,1373692222.0,14
1/30/2018,MXL,0,18984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.562674,10054121895.0,14
1/30/2018,TST,1,480.0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,25,14.2616,1407911060.0,12
1/30/2018,XTR,0,2.0,2,30,6,0,2531,25016,7,24,324,76158,62766,965,202,289,14,0.0619271,4071594890.0,7
1/30/2018,NVE,1,168.0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,19,6.19701,2855007021.0,14
1/30/2018,CZE,0,8208.0,0,0,0,0,0,0,0,5,64,0,0,2,6,7,26,436.739,1383024121.0,10
1/31/2018,BBN,1,144.0,0,0,0,0,0,0,0,0,35,0,0,22,14,5,28,11.1371,1102728819.0,0
1/31/2018,CBT,0,0.6666666666666666,0,0,0,0,0,0,0,100,257,57758,18695,1930,1095,462,1,10030.4,169000000000.0,10
1/31/2018,HBC,0,264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1455.81,24663204767.0,14
1/31/2018,GBT,0,192.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,21,153.042,2570474086.0,14
1/31/2018,AAD,0,168.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.507643,13161695869.0,8
1/31/2018,HDA,1,1584.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,673.883,5290114181.0,0
1/31/2018,SEO,1,144.0,0,0,0,0,0,0,0,6,32,0,0,19,17,20,9,11.666,7438700137.0,1
1/31/2018,HET,0,72.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,1074.38,105000000000.0,14
1/31/2018,CET,0,408.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,27.2144,2708080206.0,5
1/31/2018,XIC,0,48.0,0,0,0,0,0,0,0,2,22,0,0,1,15,3,15,8.28456,3158447110.0,10
1/31/2018,AMI,0,19.0,0,0,0,0,0,0,0,0,93,23070,6447,73,49,19,11,2.27343,6319067531.0,7
1/31/2018,KLS,0,4824.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,20,22.0898,2596911613.0,8
1/31/2018,CLT,1,1896.0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,7,162.141,8917764429.0,7
1/31/2018,RXM,0,72.0,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,270.068,4230807964.0,0
1/31/2018,MXE,1,3024.0,0,0,0,0,0,0,0,100,0,0,0,1,0,12,10,0.777117,6994052999.0,12
1/31/2018,ONE,0,24.0,0,13,0,0,519,270,5,70,272,0,0,126,171,36,6,142.448,9259120000.0,2
1/31/2018,GOM,1,216.0,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,15.1468,1545618123.0,3
1/31/2018,TPP,0,192.0,0,0,0,0,0,0,0,1,3,0,0,0,0,11,19,70.7372,2617561251.0,14
1/31/2018,MQT,1,168.0,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,16,37.1861,2746066606.0,0
1/31/2018,BXR,0,0.5666666666666667,0,16,0,0,2116,311,7,26,804,547698,368429,1555,273,222,22,15.7065,2092864255.0,1
1/31/2018,PXR,0,168.0,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,1.12176,43456020840.0,6
1/31/2018,CSC,1,7392.0,0,0,0,0,0,0,0,98,11,0,0,2,2,7,29,0.0342749,1076099770.0,5
1/31/2018,MST,0,192.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,25,4.99767,1238378664.0,14
1/31/2018,MXL,0,19008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.484783,8662436077.0,14
1/31/2018,TST,1,504.0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,27,11.8469,1169546182.0,12
1/31/2018,XTR,0,0.03333333333333333,5,16,11516,11495,11686,11629,7,0,326,0,0,973,203,294,14,0.0529245,3479690213.0,7
1/31/2018,NVE,1,192.0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,18,5.87894,2705954796.0,14
1/31/2018,CZE,0,8232.0,0,0,0,0,0,0,0,5,64,0,0,2,6,7,26,382.069,1212598653.0,10
2/2/2018,BBN,1,24.0,0,0,0,0,0,0,0,0,35,0,0,23,15,5,29,8.85051,876324397.0,0
2/2/2018,CBT,0,1.0,0,0,0,0,0,0,0,100,257,57758,18695,1947,1102,464,1,8813.38,148000000000.0,10
2/2/2018,HBC,0,312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1195.48,20257049956.0,14
2/2/2018,GBT,0,240.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,23,116.677,1960104888.0,14
2/2/2018,SBT,0,19.0,0,0,0,0,0,0,0,38,0,0,0,215,182,91,27,0.376555,981987660.0,1
2/2/2018,AAD,0,216.0,0,0,0,0,0,0,0,2,7,2808,20,0,1,14,5,0.369027,9567789059.0,8
2/2/2018,HDA,1,1632.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,581.901,4573355753.0,0
2/2/2018,SEO,1,10.0,0,0,0,0,0,0,0,6,32,0,0,20,17,21,9,9.27198,5949132568.0,1
2/2/2018,HET,0,120.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,970.285,94464098024.0,14
2/2/2018,CET,0,456.0,0,0,0,0,0,0,0,1,5,0,0,0,0,6,18,23.1375,2303483961.0,5
2/2/2018,XIC,0,24.0,0,0,0,0,0,0,0,2,22,0,0,1,15,3,21,5.5952,2133142046.0,10
2/2/2018,AMI,0,24.0,0,0,0,0,0,0,0,11,93,23070,6447,73,49,19,11,1.80706,5022777993.0,7
2/2/2018,KLS,0,4872.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,15,20.3538,2394222053.0,8
2/2/2018,CLT,1,1944.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,7,136.147,7492010547.0,7
2/2/2018,RXM,0,120.0,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,231.408,3626953139.0,0
2/2/2018,MXE,1,3072.0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.584744,5262695999.0,12
2/2/2018,ONE,0,0.8666666666666667,1,8,113,22,400,66,3,70,275,0,0,126,174,36,8,115.129,7483385000.0,2
2/2/2018,GOM,1,264.0,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,13.1344,1340267692.0,3
2/2/2018,TPP,0,240.0,0,0,0,0,0,0,0,1,3,0,0,0,0,11,22,54.4148,2013566723.0,14
2/2/2018,MQT,1,216.0,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,17,31.6107,2334494197.0,0
2/2/2018,PXR,0,216.0,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,0.876376,34186740539.0,6
2/2/2018,MST,0,240.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,26,4.31818,1071486136.0,14
2/2/2018,MXL,0,19056.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.411083,7576765035.0,14
2/2/2018,TST,1,552.0,0,0,0,0,0,0,0,2,0,0,0,3,1,3,28,9.10891,899270511.0,12
2/2/2018,XTR,0,0.5833333333333334,12,47,856,1118,13199,13807,6,24,353,84265,70884,981,208,291,14,0.0423466,2784212407.0,7
2/2/2018,NVE,1,240.0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,16,5.01589,2349009393.0,14
2/2/2018,CZE,0,8280.0,0,0,0,0,0,0,0,5,64,0,0,2,6,7,25,378.301,1204730271.0,10
2/3/2018,BBN,1,48.0,0,0,0,0,0,0,0,0,35,0,0,23,15,5,27,8.72349,863747639.0,0
2/3/2018,CBT,0,6.0,0,0,0,0,0,0,0,100,257,57758,18695,1950,1106,464,1,8284.84,140000000000.0,10
2/3/2018,HBC,0,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1084.51,18378567377.0,14
2/3/2018,GBT,0,264.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,23,99.3929,1669921094.0,14
2/3/2018,AAD,0,240.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.336702,8729696504.0,8
2/3/2018,HDA,1,1656.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,546.486,4296102250.0,0
2/3/2018,DDG,0,2544.0,0,0,0,0,0,0,0,1,0,0,0,3,2,4,29,399.166,798332000.0,11
2/3/2018,SEO,1,24.0,0,0,0,0,0,0,0,6,32,0,0,20,17,21,9,8.67427,5595650020.0,1
2/3/2018,HET,0,144.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,851.902,82956242982.0,14
2/3/2018,CET,0,480.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,18,20.9782,2089014338.0,5
2/3/2018,XIC,0,48.0,0,0,0,0,0,0,0,0,22,0,0,1,15,3,22,4.75405,1812457811.0,10
2/3/2018,AMI,0,48.0,0,0,0,0,0,0,0,0,93,23070,6447,73,48,19,11,1.64184,4563544000.0,7
2/3/2018,KLS,0,4896.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,15,19.7437,2323137959.0,8
2/3/2018,CLT,1,1968.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,7,122.494,6742425991.0,7
2/3/2018,RXM,0,144.0,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,217.542,3410450925.0,0
2/3/2018,MXE,1,3096.0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.523404,4710635999.0,12
2/3/2018,ONE,0,17.0,6,12,99,100,232,130,3,70,275,0,0,126,177,35,6,108.809,7072585000.0,2
2/3/2018,GOM,1,288.0,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,12.2814,1253225395.0,3
2/3/2018,TPP,0,264.0,0,0,0,0,0,0,0,1,3,0,0,0,0,11,21,51.7571,1915221120.0,14
2/3/2018,MQT,1,240.0,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,20,26.281,1940950561.0,0
2/3/2018,PXR,0,240.0,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,0.773975,30192157828.0,6
2/3/2018,MST,0,264.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,26,3.74649,930059812.0,14
2/3/2018,MXL,0,19080.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.35208,6489268005.0,14
2/3/2018,TST,1,576.0,0,0,0,0,0,0,0,0,0,3506,563,3,1,3,28,8.48351,837539294.0,12
2/3/2018,XTR,0,12.0,10,52,2618,662,15735,14402,6,24,365,86055,71601,986,210,289,14,0.0359199,2361668499.0,7
2/3/2018,NVE,1,264.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,17,4.49527,2104341287.0,14
2/3/2018,CZE,0,8304.0,0,0,0,0,0,0,0,5,64,0,0,2,6,7,25,348.734,1114325007.0,10
2/4/2018,BBN,1,4.0,0,0,0,0,0,0,0,0,35,0,0,24,16,6,28,9.55874,946449082.0,0
2/4/2018,CBT,0,17.0,0,0,0,0,0,0,0,100,257,57758,18695,1952,1109,465,1,9170.31,154000000000.0,10
2/4/2018,HBC,0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1269.71,21519378379.0,14
2/4/2018,GBT,0,288.0,0,0,0,0,0,0,0,1,7,1587,1152,1,2,1,23,115.28,1937079938.0,14
2/4/2018,AAD,0,264.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.459024,11901147627.0,8
2/4/2018,HDA,1,1680.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,638.038,5017070233.0,0
2/4/2018,SEO,1,48.0,0,0,0,0,0,0,0,6,32,0,0,20,17,21,9,9.87878,6392968907.0,1
2/4/2018,HET,0,168.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,958.946,93399389453.0,14
2/4/2018,CET,0,504.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,24.1829,2408699981.0,5
2/4/2018,XIC,0,72.0,0,0,0,0,0,0,0,2,22,0,0,1,15,3,22,5.31717,2027144498.0,10
2/4/2018,AMI,0,10.0,0,0,0,0,0,0,0,11,93,23070,6447,73,48,19,11,2.01567,5602615806.0,7
2/4/2018,KLS,0,4920.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,15,22.6808,2669514374.0,8
2/4/2018,CLT,1,1992.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,6,163.006,8974883481.0,7
2/4/2018,RXM,0,168.0,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,253.431,3974118733.0,0
2/4/2018,MXE,1,3120.0,0,0,0,0,0,0,0,100,0,0,0,1,0,12,10,0.627037,5643332999.0,12
2/4/2018,ONE,0,5.0,0,12,0,0,232,130,3,70,282,100763,29954,127,178,35,8,121.872,7921680000.0,2
2/4/2018,GOM,1,312.0,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,14.1125,1440075512.0,3
2/4/2018,TPP,0,288.0,0,0,0,0,0,0,0,1,3,12,3,0,0,11,21,58.236,2154966510.0,14
2/4/2018,MQT,1,264.0,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,19,29.8192,2202332322.0,0
2/4/2018,PXR,0,264.0,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,0.928306,36212489118.0,6
2/4/2018,MST,0,288.0,0,0,0,0,0,0,0,1,1,64,0,0,1,3,26,4.51745,1122122721.0,14
2/4/2018,MXL,0,19104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.443347,8171433254.0,14
2/4/2018,TST,1,600.0,0,0,0,0,0,0,0,0,0,3506,563,3,1,3,29,9.47466,935403386.0,12
2/4/2018,XTR,0,6.0,22,86,1691,572,17730,15265,8,25,390,87756,72515,990,212,292,14,0.0450208,2960036224.0,7
2/4/2018,NVE,1,288.0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,16,5.50445,2570964096.0,14
2/4/2018,GXV,1,1080.0,0,0,0,0,0,0,0,20,0,711083,493014,1,0,2,27,0.0655767,954304149.0,7
2/4/2018,CZE,0,8328.0,0,0,0,0,0,0,0,5,64,0,0,2,6,7,25,396.635,1270216151.0,10
2/5/2018,BBN,1,24.0,0,0,0,0,0,0,0,0,35,0,0,24,16,6,27,8.25601,817460574.0,0
2/5/2018,CBT,0,2.0,0,0,0,0,0,0,0,100,257,57758,18695,1962,1110,466,1,8168.49,138000000000.0,10
2/5/2018,HBC,0,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1123.05,19035627309.0,14
2/5/2018,GBT,0,312.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,21,97.3739,1636403550.0,14
2/5/2018,NBC,0,16.0,0,0,0,0,0,0,0,4,9,829585,244288,371,4588,134,28,0.0042786,786011678.0,1
2/5/2018,AAD,0,288.0,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.359119,9310903645.0,8
2/5/2018,HDA,1,1704.0,0,0,0,0,0,0,0,1,0,5384,1752,1,0,2,12,538.227,4233302903.0,0
2/5/2018,SEO,1,72.0,0,0,0,0,0,0,0,6,32,892,152,20,17,21,9,8.51447,5528833580.0,1
2/5/2018,HET,0,192.0,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,836.078,81449407162.0,14
2/5/2018,CET,0,528.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,20.7283,2065029692.0,5
2/5/2018,XIC,0,96.0,0,0,0,0,0,0,0,2,22,381,99,1,15,3,23,4.10429,1565766171.0,10
2/5/2018,AMI,0,24.0,0,0,0,0,0,0,0,0,93,23070,6447,73,48,19,11,1.69203,4703048625.0,7
2/5/2018,KLS,0,4944.0,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,15,19.7843,2329278603.0,8
2/5/2018,CLT,1,2016.0,0,0,0,0,0,0,0,0,0,542195,380303,4,2,14,6,149.569,8237304498.0,7
2/5/2018,RXM,0,192.0,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,215.353,3377759931.0,0
2/5/2018,MXE,1,3144.0,0,0,0,0,0,0,0,100,0,0,0,1,0,12,10,0.535395,4818554999.0,12
2/5/2018,ONE,0,2.0,1,13,38,38,270,168,3,70,282,0,0,128,178,36,7,105.527,6859255000.0,2
2/5/2018,GOM,1,336.0,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,12.3569,1260929608.0,3
2/5/2018,TPP,0,312.0,0,0,0,0,0,0,0,1,3,12,3,0,0,11,20,44.2671,1638060959.0,14
2/5/2018,MQT,1,288.0,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,19,24.9761,1844698481.0,0
2/5/2018,PXR,0,288.0,0,0,0,0,0,0,0,1,8,1584,17,5,5,8,3,0.801143,31251960204.0,6
2/5/2018,MST,0,312.0,0,0,0,0,0,0,0,1,1,64,0,0,1,3,26,3.61182,897744902.0,14
2/5/2018,MXL,0,19128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.370555,6831634576.0,14
2/5/2018,TST,1,624.0,0,0,0,0,0,0,0,0,0,3506,563,3,1,3,29,7.81835,771891202.0,12
2/5/2018,XTR,0,1.0,0,84,0,0,17646,15197,7,25,413,87771,72531,992,214,294,14,0.0373692,2456957354.0,7
2/5/2018,NVE,1,312.0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,18,4.40757,2058398528.0,14
2/5/2018,CZE,0,8352.0,0,0,0,0,0,0,0,5,64,28006,515,2,6,7,25,344.712,1106398407.0,10
2/6/2018,BBN,1,48.0,0,0,0,0,0,0,0,0,35,0,0,24,16,6,29,5.79416,573702958.0,0
2/6/2018,CBT,0,1.0,3,4,5,1,8,1,2,100,260,57763,18696,1971,1112,466,1,6290.98,106000000000.0,10
2/6/2018,HBC,0,408.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,807.132,13682330148.0,14
2/6/2018,GBT,0,336.0,0,0,0,0,0,0,0,1,7,0,0,1,2,1,20,75.4166,1267547429.0,14
2/6/2018,NBC,0,48.0,0,0,0,0,0,0,0,4,9,829585,244288,371,4600,134,28,0.00312484,574063760.0,1
2/6/2018,AAD,0,312.0,0,0,0,0,0,0,0,2,7,2808,20,0,1,14,5,0.285232,7395230184.0,8
2/6/2018,HDA,1,1728.0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,405.292,3188530875.0,0
2/6/2018,SEO,1,96.0,0,0,0,0,0,0,0,6,32,892,152,20,17,21,9,6.24735,4069636537.0,1
2/6/2018,HET,0,216.0,0,0,0,0,0,0,0,14,0,64786,63973,42,29,25,2,617.344,60153291266.0,14
2/6/2018,CET,0,552.0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,14.7576,1470604787.0,5
2/6/2018,XIC,0,120.0,0,0,0,0,0,0,0,0,22,381,99,1,15,3,22,2.65909,1014429577.0,10
2/6/2018,AMI,0,48.0,0,0,0,0,0,0,0,0,93,23070,6447,73,48,19,11,1.28076,3559911205.0,7
2/6/2018,KLS,0,4968.0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,16,12.8748,1516242485.0,8
2/6/2018,CLT,1,2040.0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,6,113.531,6254301670.0,7
2/6/2018,RXM,0,9.0,0,0,0,0,0,0,0,0,127,1062781,376273,18,9,13,13,155.625,2441533708.0,0
2/6/2018,MXE,1,3168.0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.401374,3612366000.0,12
2/6/2018,ONE,0,1.0,5,13,25,25,275,185,7,73,282,0,0,128,178,36,8,70.6238,4590547000.0,2
2/6/2018,GOM,1,360.0,0,0,0,0,0,0,0,2,24,0,0,1,1,2,25,8.06392,822862974.0,3
2/6/2018,TPP,0,336.0,0,0,0,0,0,0,0,1,3,0,0,0,0,11,21,30.5005,1128641322.0,14
2/6/2018,MQT,1,312.0,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,19,17.7235,1309075150.0,0
2/6/2018,PXR,0,312.0,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,0.627032,24460026625.0,6
2/6/2018,TSN,0,264.0,0,0,0,0,0,0,0,0,172,0,0,2,2,4,27,0.167747,582163244.0,2
2/6/2018,MST,0,336.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,26,2.9492,733495329.0,14
2/6/2018,MXL,0,19152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.280917,5177856214.0,14
2/6/2018,XTR,0,2.0,18,171,818,143,35485,30252,7,26,811,175445,144774,994,215,293,15,0.0263585,1733023731.0,7
2/6/2018,NVE,1,336.0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,18,2.87786,1346085066.0,14
2/6/2018,CZE,0,8376.0,0,0,0,0,0,0,0,5,64,0,0,2,6,7,24,280.252,901537404.0,10
2/7/2018,BBN,1,72.0,0,0,0,0,0,0,0,2,35,27767,601,24,16,6,27,7.4913,741743578.0,0
2/7/2018,CBT,0,1.0,0,4,0,0,8,1,2,100,263,57763,18696,1977,1114,466,1,7274.51,123000000000.0,10
2/7/2018,HBC,0,432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,906.657,15371168114.0,14
